id,nombreInstitucion,codigoInstitucion,codigoCutComuna,nombreComuna,formaAudiencia,fechainicioAudienca,duracionMinutoAudiencia,codigoAudienciaInstitucion,lugarAudiencia,observacionesMateriaAudiencia,descripcionMateria,codigoActualDatasetRegistroPasivo,codigoPasivoInstitucion,nombrePasivoInstitucion,cargoNombrePasivo,nombrePasivo,apellidosPasivo,codigoNacionalidadIsoPasivo,fechaInicioPasivo,fechaTerminoPasivo,linkAudienciaReunionPasivo,linkViajesPasivo,linkDonativosPasivo,cargoFuncionPasivo,codigoActualDatasetRegistroActivo,codigoActualDatasetRegistroEntidadActivo,nombreActivo,apellidosActivo,documentoPaisActivo,codigoNacionalidadActivo,remuneradoActivo,nombreInstitucionActivo,codigoInstitucionActivo,rutActivo,codigoInternacionalActivo,nombreEntidadActivo,giroActivo,representanteActivo,naturalezaActivo,administradorActivo,tipoEntidadActivo
177628,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-06-24 15:00:00,30,AR1563,Santiago  Región Metropolitana de Santiago,Presentación de un sistema de voto electrónico.,Ninguna de las anteriores.,80192,NR006-SP049,CAMARA DE DIPUTADOS,Diputado,Pedro,Browne Urrejola,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=49&parid=927,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=49,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=49,Diputado,442367,,Claudio,Quiroz Peredo,CHL,CHL,0,,,,,,,,,,
177629,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-06-24 15:30:00,30,AR1565,Santiago  Región Metropolitana de Santiago,Proyecto de ley Bernales  en contra de la violencia y en resguardo de la integridad física de los carabineros en actos de servicio.,Ninguna de las anteriores.,80192,NR006-SP049,CAMARA DE DIPUTADOS,Diputado,Pedro,Browne Urrejola,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=49&parid=927,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=49,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=49,Diputado,442371,,KARINA,MARIN LOPEZ,CHL,CHL,0,,,,,,,,,,
177633,CAMARA DE DIPUTADOS,nr006,15101,Arica,Presencial,2015-06-26 14:00:00,60,AR1383,Arica  Región de Arica y Parinacota,Creación del Ministerio Indígena.,Ninguna de las anteriores.,80270,NR006-SP091,CAMARA DE DIPUTADOS,Diputado,Luis,Rocafull López,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=91&parid=1000,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=91,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=91,Diputado,442379,,Soledad Idalia,Condore Calle,CHL,CHL,0,,,,,,,,,,
177634,CAMARA DE DIPUTADOS,nr006,10101,Puerto Montt,Presencial,2015-06-27 23:00:00,60,AR1618,Puerto Montt  Región de Los Lagos,Dictamen emitido por Contraloría que pondría en duda la aplicación de la llamada Norma Administrativa N°21  dictada por el Ministerio de Salud en el 2010,Ninguna de las anteriores.,80277,NR006-SP088,CAMARA DE DIPUTADOS,Diputado,Alejandro,Santana Tirachini,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=88&parid=952,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=88,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=88,Diputado,442380,,Andrea,Vera,CHL,CHL,0,,,,,,,,,,
177638,CAMARA DE DIPUTADOS,nr006,10101,Puerto Montt,Presencial,2015-06-30 14:30:00,30,AR1403,Puerto Montt  Región de Los Lagos,Proyecto de desarrollo habitacional  100% bajo normativa actual.,Ninguna de las anteriores.,80204,NR006-SP118,CAMARA DE DIPUTADOS,Diputado,Felipe,De Mussy Hiriart,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=118&parid=978,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=118,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=118,Diputado,442389,,Sebastian ,Urzua Vial,CHL,CHL,0,,,,,,,,,,
177645,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-01 16:30:00,45,AR1587,Valparaíso  Región de Valparaíso,Proyecto de ley de glaciares,Ninguna de las anteriores.,80295,NR006-SP087,CAMARA DE DIPUTADOS,Diputado,Patricio,Vallespín López,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=87&parid=911,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=87,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=87,Diputado,442401,,Sara ,Larrain,CHL,CHL,0,,,,,,,,,,
177648,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-02 15:00:00,15,AR1574,Santiago  Región Metropolitana de Santiago,Concesión del proyecto de reposición del Hospital del Salvador e Instituto Nacional de Geriatría. ,Ninguna de las anteriores.,80273,NR006-SP043,CAMARA DE DIPUTADOS,Diputado,Marcela,Sabat Fernández,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=43&parid=949,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=43,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=43,Diputado,442409,,Tomás ,Correa González,CHL,CHL,1,,,,,,,,,,
177651,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-03 16:30:00,20,AR1613,Santiago  Región Metropolitana de Santiago,Estructura societaria de Principal Internacional de Chile S.A.,Ninguna de las anteriores.,80246,NR006-SP044,CAMARA DE DIPUTADOS,Diputado,Cristián,Monckeberg Bruner,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=44&parid=867,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=44,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=44,Diputado,442419,,Roberto,walker,CHL,CHL,0,,,,,,,,,,
177660,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-06 16:30:00,45,AR1634,Santiago  Región Metropolitana de Santiago,Reforma de SEIA (no inclusión de asociaciones funcionarios de organismos de la institucionalidad ambiental en Com. Presidencial),Ninguna de las anteriores.,80242,NR006-SP107,CAMARA DE DIPUTADOS,Diputado,Daniel,Melo Contreras,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=107&parid=990,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=107,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=107,Diputado,442448,,Carlos,Sierralta,CHL,CHL,0,,,,,,,,,,
177661,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-06 16:30:00,45,AR1635,Santiago  Región Metropolitana de Santiago,Reforma de SEIA (no inclusión de asociaciones funcionarios de organismos de la institucionalidad ambiental en Com. Presidencial),Ninguna de las anteriores.,80282,NR006-SP109,CAMARA DE DIPUTADOS,Diputado,Leonardo,Soto Ferrada,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=109&parid=1002,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=109,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=109,Diputado,442449,,Carlos ,Rungruangshorn,CHL,CHL,0,,,,,,,,,,
177663,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-06 16:30:00,45,AR1633,Santiago  Región Metropolitana de Santiago,Reforma de SEIA (no inclusión de asociaciones funcionarios de organismos de la institucionalidad ambiental en Com. Presidencial.,Ninguna de las anteriores.,80242,NR006-SP107,CAMARA DE DIPUTADOS,Diputado,Daniel,Melo Contreras,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=107&parid=990,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=107,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=107,Diputado,442451,,Carlos,Rungruangsakorn,CHL,CHL,0,,,,,,,,,,
177667,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-07 14:45:00,10,AR1729,Valparaíso  Región de Valparaíso,pesca,Ninguna de las anteriores.,80290,NR006-SP071,CAMARA DE DIPUTADOS,Diputado,Jorge,Ulloa Aguillón,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=71&parid=906,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=71,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=71,Diputado,442460,,carlos ,vargas rodriguez,CHL,CHL,0,,,,,,,,,,
177670,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-07 17:00:00,30,AR1405,Valparaíso  Región de Valparaíso,Reforma Laboral,Ninguna de las anteriores.,80204,NR006-SP118,CAMARA DE DIPUTADOS,Diputado,Felipe,De Mussy Hiriart,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=118&parid=978,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=118,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=118,Diputado,442471,,José Tomas,Morel,CHL,CHL,0,,,,,,,,,,
177676,CAMARA DE DIPUTADOS,nr006,2101,Antofagasta,Presencial,2015-07-10 14:00:00,60,AR1236,Antofagasta  Región de Antofagasta,Proyecto de ley de Reforma Laboral que afectan al sector de la construcción.  ,Ninguna de las anteriores.,80255,NR006-SP093,CAMARA DE DIPUTADOS,Diputado,Paulina,Núñez Urrutia,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=93&parid=994,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=93,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=93,Diputado,442500,,Juan Carlos,Miranda,CHL,CHL,0,,,,,,,,,,
177677,CAMARA DE DIPUTADOS,nr006,9101,Temuco,Presencial,2015-07-10 14:30:00,60,AR1640,Temuco  Región de la Araucanía,Informar sobre el sector forestal en la Araucanía,Ninguna de las anteriores.,80266,NR006-SP114,CAMARA DE DIPUTADOS,Diputado,Jorge,Rathgeb Schifferli,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=114&parid=999,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=114,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=114,Diputado,442505,,Marcelo,Bonnefoy,CHL,CHL,0,,,,,,,,,,
177680,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-13 15:00:00,60,AR1603,Santiago  Región Metropolitana de Santiago,Presentación del Proyecto Trama y sus actividades  principalmente el componente de elaboración de propuestas de políticas públicas para mejorar el desarrollo cultural del país.,Ninguna de las anteriores.,80264,NR006-SP113,CAMARA DE DIPUTADOS,Diputado,Roberto,Poblete Zapata,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=113&parid=997,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=113,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=113,Diputado,442514,,Julieta ,Brodsky Hernández,CHL,CHL,0,,,,,,,,,,
177684,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-13 17:30:00,15,AR1628,Santiago  Región Metropolitana de Santiago,Proyecto de ley que perfecciona la justicia tributaria y aduanera,Ninguna de las anteriores.,80238,NR006-SP063,CAMARA DE DIPUTADOS,Diputado,Pablo,Lorenzini Basso,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=63&parid=862,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=63,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=63,Diputado,442525,,Raul Eduardo,Sanchez Sepulveda,CHL,CHL,0,,,,,,,,,,
177687,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-13 20:00:00,60,AR1676,Santiago  Región Metropolitana de Santiago,Derechos de animales,Ninguna de las anteriores.,80244,NR006-SP090,CAMARA DE DIPUTADOS,Diputado,Vlado,Mirosevic Verdugo,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=90&parid=991,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=90,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=90,Diputado,442529,,Carolina ,Leiva Ilabaca,CHL,CHL,0,,,,,,,,,,
177689,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-13 20:30:00,35,AR1907,EX CONGRESO,experiencia y conocimientos en la búsqueda de una solución concreta al problema de la contaminación del aire desde las fuentes  algo que hasta ahora no ha sido posible.,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,442535,,EDUARDO,ALBORNO,CHL,CHL,0,,,,,,,,,,
177691,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-14 16:30:00,10,AR1681,Valparaíso  Región de Valparaíso,La reacción frente a un dictamen de la Dirección del Trabajo respecto a la Marina Mercante.,Ninguna de las anteriores.,80182,NR006-SP119,CAMARA DE DIPUTADOS,Diputado,Jenny,Alvarez Vera,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=119&parid=968,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=119,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=119,Diputado,442540,,Walter ,Sandoval,CHL,CHL,0,,,,,,,,,,
177693,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-14 23:00:00,120,AR1699,Valparaíso  Región de Valparaíso,Reunión con Agrupación Educación Especial Viña del Mar  para tratar la inclusión de Educadores Diferenciales  Psicopedagogos  Profesores de Educación Parvularia en Proyecto de Carrera Docente. ,Ninguna de las anteriores.,80265,NR006-SP095,CAMARA DE DIPUTADOS,Diputado,Yasna,Provoste Campillay,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=95&parid=998,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=95,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=95,Diputado,442548,,Jessica,Duran Jerez,CHL,CHL,0,,,,,,,,,,
177697,CAMARA DE DIPUTADOS,nr006,8101,Concepción,Presencial,2015-07-17 22:30:00,30,AR1696,Concepción  Región del Biobío,Proyecto de Ley Boletín 10057-6 del 19 de Mayo de 2015  que fortalece la gestión y profesionalización del personal municipal,Ninguna de las anteriores.,80296,NR006-SP072,CAMARA DE DIPUTADOS,Diputado,Enrique,Van Rysselberghe Herrera,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=72&parid=959,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=72,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=72,Diputado,442564,,Juan,Hermosilla Sandoval,CHL,CHL,0,,,,,,,,,,
177700,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-20 15:30:00,50,AR1673,Santiago  Región Metropolitana de Santiago,Situación de los gremios de la salud ante políticas laborales  reajustes y futuros proyectos del Ministerio de Salud,Ninguna de las anteriores.,80194,NR006-SP101,CAMARA DE DIPUTADOS,Diputado,Karol,Cariola Oliva,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=101&parid=973,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=101,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=101,Diputado,442578,,Jeannette,Ogaz Cáceres,CHL,CHL,0,,,,,,,,,,
177710,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-21 19:00:00,30,AR1694,Valparaíso  Región de Valparaíso,Dictamen 46357  moción parlamentaria de Boletín 10191-11  en lo referido al ámbito del ejercicio profesional de la matronería,Ninguna de las anteriores.,80296,NR006-SP072,CAMARA DE DIPUTADOS,Diputado,Enrique,Van Rysselberghe Herrera,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=72&parid=959,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=72,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=72,Diputado,442598,,Amelia,Maganza Castro,CHL,CHL,0,,,,,,,,,,
177714,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2015-07-22 15:00:00,30,AR1646,Valparaíso  Región de Valparaíso,Primer empleo o empleo joven.,Ninguna de las anteriores.,80241,NR006-SP003,CAMARA DE DIPUTADOS,Diputado,Patricio,Melero Abaroa,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=3&parid=865,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=3,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=3,Diputado,442609,,Natalio,Dorfman,CHL,CHL,1,,,,,,,,,,
177726,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-24 14:30:00,30,AR1639,Santiago  Región Metropolitana de Santiago,Proyecto de ley que perfecciona al Sistema de Alta Dirección Pública y Fortalece la Dirección Nacional del Servicio Civil (boletín 10164-05)  comentarios  observaciones e impacto en las condiciones laborales de funcionarios y funcionarias del Servicio Civil,Ninguna de las anteriores.,80241,NR006-SP003,CAMARA DE DIPUTADOS,Diputado,Patricio,Melero Abaroa,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=3&parid=865,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=3,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=3,Diputado,442643,,Fernando Hernán,Calderón Gómez,CHL,CHL,0,,,,,,,,,,
177729,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2015-07-27 13:00:00,35,AR1650,Santiago  Región Metropolitana de Santiago,Proyecto de ley que perfecciona el Sistema de Alta Dirección Pública,Ninguna de las anteriores.,80186,NR006-SP004,CAMARA DE DIPUTADOS,Diputado,Pepe,Auth Stewart,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=4&parid=925,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=4,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=4,Diputado,442657,,Eugenio ,Concha Ramirez,CHL,CHL,0,,,,,,,,,,
